# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Oct 25 00:15:47 2021
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
pl_name,hostname,default_flag,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,sy_dist,sy_disterr1,sy_disterr2
Kepler-697 b,Kepler-697,1,5513.00,113.01,-134.25,0,0.88,0.12,-0.07,0,0.92,0.05,-0.06,0,1277.3300000,49.5500000,-46.0300000
Kepler-698 b,Kepler-698,1,5612.00,128.36,-116.05,0,0.91,0.11,-0.07,0,0.94,0.05,-0.06,0,1995.5700000,107.0000000,-96.8400000
Kepler-699 b,Kepler-699,1,5330.00,112.77,-71.24,0,0.78,0.08,-0.07,0,0.81,0.06,-0.07,0,2089.7000000,175.5900000,-150.7500000
Kepler-7 b,Kepler-7,1,5933.00,44.00,-44.00,0,1.97,0.01,-0.01,0,1.36,0.03,-0.03,0,922.5620000,20.6050000,-19.7390000
Kepler-700 b,Kepler-700,1,5692.00,77.65,-115.63,0,0.96,0.15,-0.07,0,0.98,0.04,-0.05,0,1491.7600000,60.5100000,-56.0500000
Kepler-701 b,Kepler-701,1,5343.00,73.58,-88.55,0,0.84,0.07,-0.05,0,0.88,0.04,-0.05,0,774.1520000,13.3790000,-12.9410000
Kepler-702 b,Kepler-702,1,5419.00,122.25,-143.80,0,0.86,0.08,-0.05,0,0.90,0.05,-0.05,0,992.0710000,29.1865000,-29.1865000
Kepler-703 b,Kepler-703,1,6185.00,197.61,-248.39,0,1.27,0.57,-0.21,0,1.18,0.20,-0.12,0,1156.8300000,48.8900000,-45.1400000
Kepler-704 b,Kepler-704,1,5616.00,77.94,-102.76,0,0.96,0.22,-0.08,0,0.97,0.04,-0.05,0,1228.8300000,45.6800000,-42.5700000
Kepler-705 b,Kepler-705,1,3722.00,29.96,-32.88,0,0.51,0.01,-0.02,0,0.53,0.02,-0.02,0,276.8810000,3.8580000,-3.7550000
Kepler-706 b,Kepler-706,1,5394.00,78.15,-107.67,0,0.84,0.08,-0.06,0,0.87,0.04,-0.05,0,886.6670000,19.6340000,-19.6340000
Kepler-707 b,Kepler-707,1,5099.00,81.84,-69.76,0,0.76,0.04,-0.06,0,0.80,0.04,-0.05,0,591.7760000,7.0520000,-6.8920000
Kepler-708 b,Kepler-708,1,5692.00,138.46,-151.78,0,0.96,0.21,-0.09,0,0.97,0.06,-0.06,0,1394.2200000,58.4350000,-58.4350000
Kepler-709 b,Kepler-709,1,5071.00,83.59,-83.42,0,0.77,0.04,-0.05,0,0.80,0.04,-0.05,0,664.8430000,11.7390000,-11.7390000
Kepler-710 b,Kepler-710,1,5611.00,156.89,-127.02,0,0.91,0.12,-0.07,0,0.94,0.06,-0.06,0,1448.3400000,43.6100000,-43.6100000
Kepler-711 b,Kepler-711,1,5222.00,236.98,-219.60,0,0.80,0.08,-0.06,0,0.84,0.06,-0.06,0,624.5750000,11.3270000,-10.9370000
Kepler-712 b,Kepler-712,1,5148.00,83.48,-78.09,0,0.78,0.02,-0.02,0,0.84,0.03,-0.04,0,872.4930000,32.5410000,-32.5410000
Kepler-712 c,Kepler-712,1,5148.00,83.48,-78.09,0,0.78,0.02,-0.02,0,0.84,0.03,-0.04,0,872.4930000,32.5410000,-32.5410000
Kepler-713 b,Kepler-713,1,5785.00,265.49,-233.97,0,0.99,0.20,-0.12,0,0.98,0.11,-0.08,0,1089.8700000,32.8100000,-30.9800000
Kepler-714 b,Kepler-714,1,5995.00,106.70,-117.06,0,1.12,0.29,-0.12,0,1.09,0.08,-0.07,0,2083.3700000,98.4400000,-90.1100000
Kepler-715 b,Kepler-715,1,5871.00,99.55,-97.10,0,1.04,0.23,-0.10,0,1.04,0.06,-0.06,0,1327.4400000,48.9600000,-45.6600000
Kepler-716 b,Kepler-716,1,5099.00,52.72,-72.75,0,0.78,0.04,-0.04,0,0.83,0.04,-0.04,0,635.0090000,8.8950010,-8.6570000
Kepler-716 c,Kepler-716,1,5012.00,122.00,-122.00,0,0.74,,,0,0.83,,,0,635.0090000,8.8950010,-8.6570000
Kepler-717 b,Kepler-717,1,5485.00,120.85,-81.84,0,0.85,0.09,-0.06,0,0.88,0.05,-0.05,0,2805.4800000,310.6350000,-310.6350000
Kepler-718 b,Kepler-718,1,6191.00,307.31,-307.12,0,1.30,0.55,-0.24,0,1.18,0.23,-0.14,0,1302.3300000,48.4600000,-45.1600000
Kepler-719 b,Kepler-719,1,5777.00,199.43,-220.79,0,0.98,0.21,-0.10,0,0.99,0.08,-0.07,0,2497.5100000,269.1000000,-222.4200000
Kepler-720 b,Kepler-720,1,5618.00,328.49,-250.53,0,0.92,0.18,-0.09,0,0.95,0.11,-0.07,0,1065.3700000,37.6300000,-35.1800000
Kepler-721 b,Kepler-721,1,5075.00,53.60,-56.09,0,0.78,0.04,-0.04,0,0.82,0.04,-0.04,0,926.5980000,35.0760000,-32.6500000
Kepler-722 b,Kepler-722,1,5863.00,103.52,-131.89,0,1.05,0.28,-0.11,0,1.03,0.07,-0.07,0,1239.5000000,47.3700000,-44.0700000
Kepler-722 c,Kepler-722,1,5863.00,103.52,-131.89,0,1.05,0.28,-0.11,0,1.03,0.07,-0.07,0,1239.5000000,47.3700000,-44.0700000
Kepler-723 b,Kepler-723,1,5539.00,75.49,-85.21,0,0.89,0.12,-0.06,0,0.92,0.04,-0.05,0,1071.8000000,,
Kepler-724 b,Kepler-724,1,5437.00,176.17,-122.72,0,0.86,0.10,-0.06,0,0.90,0.06,-0.05,0,853.1190000,20.1720000,-20.1720000
Kepler-725 b,Kepler-725,1,5363.00,59.19,-62.84,0,0.84,0.07,-0.05,0,0.88,0.04,-0.04,0,758.4690000,13.8770000,-13.3960000
Kepler-726 b,Kepler-726,1,5452.00,122.89,-94.31,0,0.85,0.08,-0.07,0,0.88,0.05,-0.05,0,762.0810000,14.2520000,-13.7480000
Kepler-727 b,Kepler-727,1,5441.00,107.87,-157.44,0,0.86,0.10,-0.06,0,0.89,0.05,-0.06,0,831.8420000,20.0730000,-20.0730000
Kepler-728 b,Kepler-728,1,5660.00,133.10,-108.40,0,0.93,0.12,-0.07,0,0.95,0.06,-0.06,0,1765.2300000,92.8800000,-84.2000000
Kepler-729 b,Kepler-729,1,5633.00,71.02,-56.34,0,0.91,0.11,-0.06,0,0.94,0.04,-0.06,0,1921.1500000,108.9400000,-98.0700000
Kepler-730 b,Kepler-730,1,5620.00,55.00,-59.00,0,1.41,0.05,-0.05,0,1.05,0.07,-0.05,0,1935.0400000,122.2100000,-108.7900000
Kepler-730 c,Kepler-730,1,5620.00,55.00,-59.00,0,1.41,0.05,-0.05,0,1.05,0.07,-0.05,0,1935.0400000,122.2100000,-108.7900000
Kepler-731 b,Kepler-731,1,5849.00,200.38,-139.51,0,1.06,0.24,-0.12,0,1.03,0.09,-0.06,0,1257.1600000,50.5200000,-46.8200000
Kepler-732 b,Kepler-732,1,3631.00,35.05,-37.03,0,0.46,0.03,-0.03,0,0.49,0.03,-0.03,0,174.8260000,0.8590000,-0.8500000
Kepler-732 c,Kepler-732,1,3631.00,35.05,-37.03,0,0.46,0.03,-0.03,0,0.49,0.03,-0.03,0,174.8260000,0.8590000,-0.8500000
Kepler-733 b,Kepler-733,1,5418.00,89.83,-94.34,0,0.86,0.08,-0.05,0,0.90,0.04,-0.05,0,916.7060000,21.4755000,-21.4755000
Kepler-734 b,Kepler-734,1,5326.00,51.69,-44.60,0,0.78,0.03,-0.03,0,0.85,0.03,-0.04,0,1157.2100000,26.0100000,-24.9200000
Kepler-735 b,Kepler-735,1,5107.00,42.91,-45.51,0,0.80,0.04,-0.03,0,0.85,0.03,-0.04,0,695.0590000,14.4590000,-13.8920000
Kepler-736 b,Kepler-736,1,5217.00,50.31,-50.86,0,0.81,0.05,-0.04,0,0.86,0.04,-0.05,0,1005.4300000,33.9000000,-31.7860000
Kepler-737 b,Kepler-737,1,3813.00,40.13,-38.49,0,0.48,0.03,-0.02,0,0.51,0.03,-0.03,0,205.1180000,1.1585000,-1.1585000
Kepler-738 b,Kepler-738,1,5327.00,66.34,-61.93,0,0.82,0.06,-0.05,0,0.86,0.04,-0.05,0,1113.6500000,37.5050000,-37.5050000
Kepler-739 b,Kepler-739,1,5601.00,89.95,-87.84,0,0.90,0.11,-0.07,0,0.93,0.05,-0.06,0,1370.6500000,51.1100000,-47.6300000
Kepler-74 b,Kepler-74,1,6000.00,100.00,-100.00,0,1.12,0.04,-0.04,0,1.18,0.04,-0.04,0,1177.5500000,28.4850000,-28.4850000
Kepler-740 b,Kepler-740,1,5438.00,62.55,-80.55,0,0.87,0.10,-0.05,0,0.91,0.04,-0.04,0,1442.0200000,66.9350000,-66.9350000
Kepler-741 b,Kepler-741,1,6129.00,80.64,-111.81,0,1.24,0.42,-0.15,0,1.16,0.13,-0.08,0,1661.8700000,77.7600000,-71.2400000
Kepler-742 b,Kepler-742,1,4642.00,41.76,-44.03,0,0.71,0.02,-0.03,0,0.76,0.03,-0.04,0,489.2530000,6.3250000,-6.1680000
Kepler-743 b,Kepler-743,1,5486.00,77.47,-78.82,0,0.85,0.02,-0.02,0,0.94,0.03,-0.03,0,278.9870000,2.0870000,-2.0560000
Kepler-744 b,Kepler-744,1,5594.00,84.04,-77.39,0,0.93,0.06,-0.05,0,0.94,0.04,-0.04,0,449.9640000,4.7680000,-4.7680000
Kepler-745 b,Kepler-745,1,5849.00,106.52,-158.12,0,1.04,0.28,-0.10,0,1.04,0.07,-0.07,0,1780.3800000,77.4450000,-77.4450000
Kepler-746 b,Kepler-746,1,5418.00,87.09,-89.83,0,0.93,0.10,-0.07,0,0.91,0.04,-0.03,0,,,
Kepler-747 b,Kepler-747,1,5096.00,70.39,-92.77,0,0.78,0.04,-0.04,0,0.82,0.04,-0.05,0,3347.1600000,430.7400000,-346.3500000
Kepler-748 b,Kepler-748,1,5934.00,95.16,-141.93,0,1.10,0.28,-0.12,0,1.07,0.09,-0.07,0,1705.9900000,78.5850000,-78.5850000
Kepler-749 b,Kepler-749,1,5009.00,218.03,-165.40,0,0.75,0.06,-0.06,0,0.79,0.06,-0.05,0,721.0270000,23.3115000,-23.3115000
Kepler-75 b,Kepler-75,1,5200.00,100.00,-100.00,0,0.89,0.02,-0.02,0,0.91,0.04,-0.04,0,835.3560000,18.7610000,-17.9680000
Kepler-750 b,Kepler-750,1,6160.00,90.96,-121.55,0,1.23,0.42,-0.16,0,1.15,0.14,-0.08,0,1296.0200000,33.6450000,-33.6450000
Kepler-750 c,Kepler-750,1,6160.00,90.96,-121.55,0,1.23,0.42,-0.16,0,1.15,0.14,-0.08,0,1296.0200000,33.6450000,-33.6450000
Kepler-751 b,Kepler-751,1,5387.00,131.81,-138.29,0,0.84,0.08,-0.06,0,0.87,0.05,-0.06,0,760.4300000,13.9800000,-13.4930000
Kepler-752 b,Kepler-752,1,5373.00,161.73,-107.25,0,0.83,0.07,-0.06,0,0.87,0.05,-0.06,0,1232.2900000,49.9100000,-46.2400000
Kepler-753 b,Kepler-753,1,4346.00,51.36,-39.68,0,0.65,0.02,-0.02,0,0.68,0.03,-0.03,0,274.7670000,1.7530000,-1.7310000
Kepler-754 b,Kepler-754,1,5935.00,126.07,-181.97,0,1.08,0.26,-0.12,0,1.06,0.08,-0.08,0,1770.2700000,84.7350000,-84.7350000
Kepler-755 b,Kepler-755,1,5043.00,89.62,-83.54,0,0.77,0.02,-0.02,0,0.82,0.03,-0.04,0,399.0340000,2.6725000,-2.6725000
Kepler-755 c,Kepler-755,1,5043.00,89.62,-83.54,0,0.77,0.02,-0.02,0,0.82,0.03,-0.04,0,399.0340000,2.6725000,-2.6725000
Kepler-756 b,Kepler-756,1,5282.00,97.87,-62.48,0,0.79,0.06,-0.07,0,0.82,0.06,-0.06,0,,,
Kepler-757 b,Kepler-757,1,6014.00,221.13,-288.93,0,1.13,0.38,-0.18,0,1.08,0.14,-0.11,0,1068.6800000,36.7000000,-34.3900000
Kepler-758 b,Kepler-758,1,6228.00,72.21,-60.59,0,1.42,0.31,-0.23,0,1.16,0.12,-0.08,0,1502.3200000,44.9800000,-42.4800000
Kepler-758 c,Kepler-758,1,6228.00,72.21,-60.59,0,1.42,0.31,-0.23,0,1.16,0.12,-0.08,0,1502.3200000,44.9800000,-42.4800000
Kepler-758 d,Kepler-758,1,6228.00,72.21,-60.59,0,1.42,0.31,-0.23,0,1.16,0.12,-0.08,0,1502.3200000,44.9800000,-42.4800000
Kepler-758 e,Kepler-758,1,6228.00,72.21,-60.59,0,1.42,0.31,-0.23,0,1.16,0.12,-0.08,0,1502.3200000,44.9800000,-42.4800000
Kepler-759 b,Kepler-759,1,5860.00,94.60,-133.91,0,1.04,0.22,-0.09,0,1.04,0.06,-0.06,0,1073.4800000,,
Kepler-76 b,Kepler-76,1,6409.00,95.00,-95.00,0,1.32,0.08,-0.08,0,1.20,0.20,-0.20,0,822.9600000,10.4350000,-10.1820000
Kepler-760 b,Kepler-760,1,5322.00,65.68,-81.73,0,0.85,0.07,-0.04,0,0.89,0.04,-0.04,0,792.3360000,16.4540000,-15.8100000
Kepler-760 c,Kepler-760,1,5322.00,65.68,-81.73,0,0.85,0.07,-0.04,0,0.89,0.04,-0.04,0,792.3360000,16.4540000,-15.8100000
Kepler-761 b,Kepler-761,1,5706.00,130.90,-104.39,0,0.93,0.11,-0.07,0,0.95,0.06,-0.06,0,830.7070000,12.6345000,-12.6345000
Kepler-762 b,Kepler-762,1,5944.00,98.94,-123.90,0,1.08,0.23,-0.11,0,1.06,0.07,-0.06,0,1898.2600000,118.0100000,-105.2200000
Kepler-763 b,Kepler-763,1,5166.00,75.73,-93.71,0,0.80,0.05,-0.04,0,0.84,0.04,-0.04,0,962.4590000,30.1840000,-28.4320000
Kepler-764 b,Kepler-764,1,5557.00,132.83,-102.61,0,0.89,0.10,-0.07,0,0.92,0.05,-0.05,0,1047.8400000,27.8100000,-26.4400000
Kepler-765 b,Kepler-765,1,5901.00,81.23,-89.97,0,1.06,0.23,-0.10,0,1.05,0.06,-0.06,0,1076.2800000,18.0100000,-17.4400000
Kepler-766 b,Kepler-766,1,5992.00,95.54,-140.96,0,1.15,0.31,-0.13,0,1.10,0.09,-0.07,0,2297.6200000,268.8600000,-218.8500000
Kepler-767 b,Kepler-767,1,5694.00,163.45,-124.14,0,0.94,0.12,-0.08,0,0.96,0.06,-0.06,0,2251.0300000,158.5100000,-139.3000000
Kepler-768 b,Kepler-768,1,5108.00,177.47,-165.03,0,0.78,0.05,-0.05,0,0.82,0.05,-0.05,0,784.5600000,19.7310000,-18.8020000
Kepler-769 b,Kepler-769,1,6186.00,127.24,-184.13,0,1.28,0.55,-0.19,0,1.19,0.17,-0.11,0,1169.5700000,33.3000000,-31.5400000
Kepler-769 c,Kepler-769,1,6186.00,127.24,-184.13,0,1.28,0.55,-0.19,0,1.19,0.17,-0.11,0,1169.5700000,33.3000000,-31.5400000
Kepler-77 b,Kepler-77,1,5520.00,60.00,-60.00,0,0.99,0.02,-0.02,0,0.95,0.04,-0.04,0,639.4110000,7.0550000,-7.0550000
Kepler-770 b,Kepler-770,1,5598.00,127.60,-124.54,0,0.92,0.12,-0.07,0,0.94,0.05,-0.06,0,930.4570000,19.3530000,-18.5940000
Kepler-770 c,Kepler-770,1,5598.00,127.60,-124.54,0,0.92,0.12,-0.07,0,0.94,0.05,-0.06,0,930.4570000,19.3530000,-18.5940000
Kepler-770 d,Kepler-770,1,5598.00,127.60,-124.54,0,0.92,0.12,-0.07,0,0.94,0.05,-0.06,0,930.4570000,19.3530000,-18.5940000
Kepler-771 b,Kepler-771,1,5906.00,145.88,-193.81,0,1.05,0.18,-0.11,0,1.03,0.08,-0.07,0,1393.8500000,46.0000000,-43.1900000
Kepler-772 b,Kepler-772,1,5714.00,67.61,-85.03,0,1.11,0.22,-0.15,0,0.98,0.04,-0.04,0,1130.2100000,24.2200000,-24.2200000
Kepler-773 b,Kepler-773,1,5850.00,76.73,-65.30,0,1.01,0.05,-0.04,0,1.04,0.04,-0.03,0,547.0260000,4.3080000,-4.2420000
Kepler-774 b,Kepler-774,1,6403.00,86.23,-76.70,0,2.42,0.34,-0.41,0,1.57,0.11,-0.14,0,917.8040000,18.8460000,-18.1150000
Kepler-775 b,Kepler-775,1,5468.00,67.97,-70.49,0,0.84,0.02,-0.02,0,0.92,0.03,-0.03,0,398.6760000,2.1430000,-2.1200000
Kepler-776 b,Kepler-776,1,5071.00,57.15,-86.62,0,0.78,0.04,-0.04,0,0.83,0.04,-0.04,0,727.9040000,14.0680000,-13.5530000
Kepler-777 b,Kepler-777,1,4043.00,36.21,-34.40,0,0.56,0.02,-0.02,0,0.58,0.02,-0.03,0,443.1060000,7.0120000,-6.8010000
Kepler-778 b,Kepler-778,1,5102.00,71.96,-62.12,0,0.77,0.04,-0.05,0,0.81,0.04,-0.05,0,938.1680000,27.8280000,-26.2960000
Kepler-779 b,Kepler-779,1,3804.00,35.65,-34.03,0,0.44,0.03,-0.03,0,0.46,0.03,-0.03,0,283.1550000,2.6135000,-2.6135000
Kepler-78 b,Kepler-78,1,5089.00,50.00,-50.00,0,0.75,0.03,-0.03,0,0.84,0.32,-0.32,0,124.3760000,0.3300000,-0.3290000
Kepler-780 b,Kepler-780,1,5769.00,62.55,-57.06,0,1.02,0.10,-0.06,0,1.01,0.03,-0.03,0,557.6520000,,
Kepler-781 b,Kepler-781,1,5162.00,64.88,-64.49,0,0.78,0.04,-0.06,0,0.81,0.04,-0.05,0,1064.4700000,40.5200000,-37.7000000
Kepler-782 b,Kepler-782,1,5867.00,70.10,-61.94,0,1.01,0.13,-0.09,0,0.98,0.05,-0.05,0,446.8440000,5.8160000,-5.6710000
Kepler-783 b,Kepler-783,1,5521.00,66.78,-52.89,0,0.89,0.04,-0.03,0,0.93,0.03,-0.04,0,516.0900000,4.6990000,-4.6990000
Kepler-783 c,Kepler-783,1,5411.49,35.87,-35.87,0,0.87,,,0,0.94,,,0,516.0900000,4.6990000,-4.6990000
Kepler-784 b,Kepler-784,1,5674.00,74.62,-83.91,0,1.32,0.28,-0.26,0,1.00,0.07,-0.05,0,1303.7200000,21.1200000,-20.4700000
Kepler-785 b,Kepler-785,1,4739.00,115.49,-69.98,0,0.71,0.02,-0.03,0,0.77,0.03,-0.04,0,642.0510000,16.2320000,-16.2320000
Kepler-786 b,Kepler-786,1,4838.00,59.77,-45.60,0,0.74,0.01,-0.01,0,0.81,0.02,-0.03,0,485.3180000,6.3170000,-6.3170000
Kepler-787 b,Kepler-787,1,4248.00,40.90,-33.57,0,0.62,0.02,-0.02,0,0.65,0.03,-0.02,0,503.5680000,9.2435000,-9.2435000
Kepler-788 b,Kepler-788,1,6159.00,129.54,-186.01,0,1.23,0.39,-0.17,0,1.16,0.13,-0.10,0,1775.8000000,99.9150000,-99.9150000
Kepler-789 b,Kepler-789,1,5870.00,204.63,-120.74,0,1.02,0.20,-0.11,0,1.01,0.09,-0.07,0,1480.1600000,45.6700000,-43.0600000
Kepler-79 b,Kepler-79,1,6174.00,83.00,-117.00,0,1.30,0.03,-0.03,0,1.17,0.04,-0.04,0,1020.7200000,17.0750000,-17.0750000
Kepler-79 c,Kepler-79,1,6174.00,83.00,-117.00,0,1.30,0.03,-0.03,0,1.17,0.04,-0.04,0,1020.7200000,17.0750000,-17.0750000
Kepler-79 d,Kepler-79,1,6174.00,83.00,-117.00,0,1.30,0.03,-0.03,0,1.17,0.04,-0.04,0,1020.7200000,17.0750000,-17.0750000
Kepler-79 e,Kepler-79,1,6174.00,83.00,-117.00,0,1.30,0.03,-0.03,0,1.17,0.04,-0.04,0,1020.7200000,17.0750000,-17.0750000
Kepler-790 b,Kepler-790,1,5208.00,139.26,-114.14,0,0.80,0.05,-0.05,0,0.84,0.04,-0.05,0,703.1680000,11.3020000,-10.9550000
Kepler-791 b,Kepler-791,1,6383.00,218.04,-160.88,0,1.47,0.61,-0.25,0,1.30,0.21,-0.12,0,1266.3400000,40.2750000,-40.2750000
Kepler-792 b,Kepler-792,1,5971.00,136.24,-175.96,0,1.12,0.28,-0.13,0,1.09,0.09,-0.07,0,1425.4700000,54.0650000,-54.0650000
Kepler-793 b,Kepler-793,1,5745.00,145.41,-198.84,0,0.97,0.20,-0.10,0,0.98,0.07,-0.07,0,985.6990000,44.7010000,-41.0460000
Kepler-794 b,Kepler-794,1,5839.00,74.39,-64.99,0,1.38,0.34,-0.22,0,1.19,0.11,-0.07,0,931.1920000,14.5940000,-14.5940000
Kepler-795 b,Kepler-795,1,5631.00,83.20,-75.42,0,0.96,0.10,-0.07,0,0.94,0.04,-0.04,0,492.1220000,4.7260000,-4.6380000
Kepler-796 b,Kepler-796,1,5475.00,79.05,-84.69,0,1.09,0.30,-0.18,0,0.93,0.04,-0.04,0,817.5840000,12.2500000,-11.8990000
Kepler-797 b,Kepler-797,1,5680.00,292.15,-205.19,0,0.95,0.18,-0.09,0,0.96,0.10,-0.07,0,1315.2600000,35.1000000,-33.3500000
Kepler-798 b,Kepler-798,1,6224.00,124.30,-142.87,0,1.29,0.56,-0.18,0,1.19,0.18,-0.09,0,972.2740000,17.7810000,-17.7810000
Kepler-799 b,Kepler-799,1,5681.00,116.48,-90.98,0,0.93,0.12,-0.07,0,0.95,0.05,-0.06,0,,,
Kepler-8 b,Kepler-8,1,6213.00,150.00,-150.00,0,1.49,0.05,-0.06,0,1.21,0.07,-0.06,0,1021.8700000,14.5750000,-14.5750000
Kepler-80 b,Kepler-80,1,4540.00,100.00,-100.00,0,0.68,0.02,-0.02,0,0.73,0.03,-0.03,0,369.4510000,2.8945000,-2.8945000
Kepler-80 c,Kepler-80,1,4540.00,100.00,-100.00,0,0.68,0.02,-0.02,0,0.73,0.03,-0.03,0,369.4510000,2.8945000,-2.8945000
Kepler-80 d,Kepler-80,1,4540.00,100.00,-100.00,0,0.68,0.02,-0.02,0,0.73,0.03,-0.03,0,369.4510000,2.8945000,-2.8945000
Kepler-80 e,Kepler-80,1,4540.00,100.00,-100.00,0,0.68,0.02,-0.02,0,0.73,0.03,-0.03,0,369.4510000,2.8945000,-2.8945000
Kepler-80 f,Kepler-80,1,4540.00,100.00,-100.00,0,0.68,0.02,-0.02,0,0.73,0.03,-0.03,0,369.4510000,2.8945000,-2.8945000
Kepler-80 g,Kepler-80,1,4540.00,100.00,-100.00,0,0.68,0.02,-0.02,0,0.83,0.03,-0.03,0,369.4510000,2.8945000,-2.8945000
Kepler-800 b,Kepler-800,1,5315.00,60.48,-67.05,0,0.82,0.06,-0.06,0,0.85,0.04,-0.05,0,1019.2600000,33.2200000,-31.2160000
Kepler-801 b,Kepler-801,1,4435.00,45.95,-38.89,0,0.63,0.03,-0.02,0,0.67,0.03,-0.03,0,440.4260000,4.5880000,-4.4960000
Kepler-802 b,Kepler-802,1,5507.00,61.60,-67.23,0,0.90,0.12,-0.05,0,0.93,0.04,-0.05,0,780.5850000,11.5630000,-11.2360000
Kepler-803 b,Kepler-803,1,5919.00,99.49,-100.93,0,1.12,0.16,-0.11,0,1.05,0.05,-0.05,0,639.7710000,6.5870000,-6.5870000
Kepler-804 b,Kepler-804,1,5817.00,93.12,-78.60,0,1.05,0.13,-0.09,0,1.01,0.04,-0.04,0,649.6500000,6.4095000,-6.4095000
Kepler-804 c,Kepler-804,1,5817.00,93.12,-78.60,0,1.05,0.13,-0.09,0,1.01,0.04,-0.04,0,649.6500000,6.4095000,-6.4095000
Kepler-805 b,Kepler-805,1,6112.00,55.03,-66.37,0,1.65,0.06,-0.05,0,1.19,0.07,-0.04,0,638.4900000,10.1910000,-9.8810000
Kepler-806 b,Kepler-806,1,5770.00,59.80,-67.82,0,1.16,0.34,-0.18,0,0.99,0.07,-0.06,0,361.8960000,2.9250000,-2.8780000
Kepler-807 b,Kepler-807,1,5965.00,92.34,-92.14,0,1.06,0.20,-0.11,0,1.04,0.07,-0.07,0,1492.9500000,54.9400000,-51.2300000
Kepler-808 b,Kepler-808,1,4653.00,51.38,-57.30,0,0.71,0.02,-0.04,0,0.76,0.03,-0.05,0,,,
Kepler-809 b,Kepler-809,1,5734.00,78.27,-78.23,0,0.98,0.18,-0.08,0,0.99,0.04,-0.05,0,961.4050000,19.6380000,-18.8810000
Kepler-81 b,Kepler-81,1,,,,,0.59,0.03,-0.03,0,0.64,0.38,-0.23,0,348.2910000,3.1665000,-3.1665000
Kepler-81 c,Kepler-81,1,,,,,0.59,0.03,-0.03,0,0.64,0.38,-0.23,0,348.2910000,3.1665000,-3.1665000
Kepler-81 d,Kepler-81,1,4500.00,116.00,-116.00,0,0.59,0.03,-0.03,0,,,,,348.2910000,3.1665000,-3.1665000
Kepler-810 b,Kepler-810,1,5803.00,75.93,-112.28,0,1.04,0.21,-0.09,0,1.03,0.06,-0.06,0,1458.5900000,88.3200000,-78.9300000
Kepler-811 b,Kepler-811,1,5747.00,64.53,-57.04,0,1.24,0.26,-0.21,0,1.01,0.05,-0.04,0,985.0410000,16.6940000,-16.6940000
Kepler-812 b,Kepler-812,1,6761.00,124.82,-102.89,0,1.71,0.64,-0.26,0,1.45,0.21,-0.14,0,1482.7400000,35.2300000,-35.2300000
Kepler-813 b,Kepler-813,1,5743.00,69.68,-59.41,0,0.93,0.12,-0.08,0,0.95,0.05,-0.07,0,,,
Kepler-814 b,Kepler-814,1,6162.00,90.50,-87.42,0,1.22,0.36,-0.14,0,1.15,0.12,-0.07,0,2055.7700000,111.0400000,-100.4200000
Kepler-815 b,Kepler-815,1,5028.00,52.57,-43.63,0,3.42,0.09,-0.26,0,1.25,0.05,-0.19,0,1259.2800000,23.7150000,-23.7150000
Kepler-816 b,Kepler-816,1,5286.00,54.61,-88.41,0,0.85,0.06,-0.04,0,0.90,0.04,-0.04,0,983.6970000,36.3360000,-36.3360000
Kepler-817 b,Kepler-817,1,5861.00,259.88,-241.24,0,1.03,0.23,-0.12,0,1.03,0.12,-0.08,0,1484.4600000,72.8100000,-66.4200000
Kepler-818 b,Kepler-818,1,5638.00,214.12,-110.99,0,0.92,0.14,-0.08,0,0.94,0.07,-0.06,0,925.0370000,30.6170000,-28.7470000
Kepler-819 b,Kepler-819,1,5279.00,165.30,-111.92,0,0.81,0.06,-0.05,0,0.86,0.05,-0.05,0,664.3060000,10.7205000,-10.7205000
Kepler-82 b,Kepler-82,1,,,,,0.90,0.04,-0.02,0,0.91,0.03,-0.03,0,904.3260000,22.0875000,-22.0875000
Kepler-82 c,Kepler-82,1,,,,,0.90,0.04,-0.02,0,0.91,0.03,-0.03,0,904.3260000,22.0875000,-22.0875000
